User ID,Registration Date,Current Subscription Status,Date of Premium Subscription,Number of Videos Watched,Total Watch Time,Primary Device,Age Group,Country,Favorite Genre,Number of Customer Support Interactions,Net Promoter Score,Engagement Trend,Social Shares
1257,2023-09-15,Free,,23,34.5,Smart TV,45-54,Japan,Comedy,5,0,Increasing,0
1258,2023-06-13,Premium,2023-07-04,49,49.8,Desktop,18-24,Italy,Romance,1,6,Stable,2
1259,2023-04-15,Premium,2023-04-27,125,116.7,Mobile,35-44,Spain,Romance,4,5,Increasing,2
1260,2023-07-06,Premium,2023-07-31,81,121.5,Smart TV,25-34,Italy,Comedy,4,5,Increasing,0
1261,2023-04-13,Free,,88,106.2,Smart TV,65+,Italy,Action,3,1,Stable,1
1262,2023-05-30,Premium,2023-06-21,67,72.7,Smart TV,25-34,Germany,Romance,1,8,Decreasing,1
1263,2023-04-30,Premium,2023-05-18,30,38.7,Tablet,25-34,Japan,Sci-Fi,5,5,Stable,0
1264,2023-04-21,Free,,1,0.1,Mobile,35-44,Australia,Romance,2,6,Increasing,0
1265,2023-06-19,Premium,2023-06-22,57,50.0,Tablet,35-44,Germany,Comedy,3,6,Decreasing,2
1266,2023-04-04,Premium,2023-04-17,73,86.2,Desktop,65+,Spain,Comedy,3,4,Stable,2
1267,2023-05-30,Free,,13,14.6,Mobile,55-64,Japan,Sci-Fi,2,0,Decreasing,0
1268,2023-04-20,Premium,2023-05-07,83,76.5,Mobile,65+,Japan,Sci-Fi,2,8,Stable,3
1269,2023-05-10,Free,,5,0.1,Mobile,55-64,Japan,Comedy,1,5,Increasing,0
1270,2023-05-22,Free,,75,101.7,Smart TV,25-34,Italy,Drama,1,1,Stable,2
1271,2023-07-23,Premium,2023-08-17,129,188.6,Tablet,18-24,Germany,Romance,3,4,Increasing,6
1272,2023-08-21,Premium,2023-09-04,47,48.1,Mobile,35-44,Spain,Romance,4,6,Increasing,1
1273,2023-05-02,Premium,2023-05-19,38,29.6,Mobile,35-44,France,Drama,5,4,Decreasing,1
1274,2023-07-15,Premium,2023-07-29,66,73.0,Mobile,65+,Spain,Drama,5,2,Increasing,2
1275,2023-07-22,Premium,2023-08-17,42,54.0,Mobile,35-44,Australia,Documentary,3,4,Decreasing,0
1276,2023-07-07,Premium,2023-07-12,50,44.5,Desktop,45-54,Australia,Drama,3,5,Increasing,1
1277,2023-09-08,Premium,2023-09-28,62,64.3,Smart TV,35-44,Italy,Drama,2,8,Decreasing,0
1278,2023-07-25,Free,,86,134.5,Tablet,65+,UK,Romance,4,0,Increasing,3
1279,2023-08-26,Premium,2023-09-04,52,59.1,Desktop,45-54,Germany,Documentary,5,2,Increasing,1
1280,2023-07-18,Premium,2023-08-09,88,92.6,Tablet,18-24,Spain,Romance,0,7,Stable,1
1281,2023-05-06,Free,,84,86.7,Mobile,55-64,Germany,Drama,4,2,Decreasing,3
1282,2023-06-12,Premium,2023-07-01,22,18.9,Desktop,45-54,Australia,Documentary,1,9,Decreasing,0
1283,2023-06-20,Premium,2023-06-24,80,109.8,Smart TV,35-44,Australia,Documentary,3,5,Stable,3
1284,2023-07-06,Free,,33,43.0,Tablet,55-64,Canada,Drama,2,6,Increasing,0
1285,2023-05-13,Free,,55,49.0,Mobile,55-64,Germany,Documentary,1,0,Decreasing,2
1286,2023-06-02,Premium,2023-06-09,11,28.1,Mobile,18-24,France,Action,4,6,Decreasing,0
1287,2023-08-21,Premium,2023-08-24,103,90.7,Smart TV,55-64,UK,Romance,4,4,Decreasing,1
1288,2023-09-17,Premium,2023-09-23,97,90.0,Tablet,18-24,Canada,Comedy,2,7,Increasing,1
1289,2023-09-24,Free,,89,121.0,Smart TV,35-44,Brazil,Action,2,0,Stable,3
1290,2023-05-17,Premium,2023-06-06,86,74.8,Tablet,55-64,Germany,Comedy,2,7,Increasing,0
1291,2023-05-14,Premium,2023-05-31,117,83.6,Mobile,45-54,USA,Sci-Fi,0,8,Increasing,4
1292,2023-07-31,Premium,2023-08-23,98,108.9,Desktop,35-44,USA,Drama,2,7,Stable,1
1293,2023-05-13,Free,,86,87.1,Mobile,45-54,Australia,Drama,1,0,Stable,1
1294,2023-04-26,Premium,2023-05-03,35,31.7,Tablet,55-64,Brazil,Drama,1,6,Stable,0
1295,2023-08-11,Premium,2023-09-05,57,76.3,Mobile,45-54,Germany,Sci-Fi,2,5,Stable,1
1296,2023-05-22,Premium,2023-05-25,67,99.3,Tablet,55-64,Canada,Documentary,4,4,Decreasing,2
1297,2023-06-12,Free,,7,10.1,Tablet,45-54,Canada,Comedy,3,6,Decreasing,0
1298,2023-04-02,Free,,42,42.0,Smart TV,55-64,Italy,Action,2,2,Decreasing,1
1299,2023-08-27,Premium,2023-08-30,102,96.7,Desktop,35-44,Japan,Sci-Fi,4,6,Increasing,4
1300,2023-08-22,Premium,2023-09-08,71,96.0,Tablet,25-34,USA,Comedy,0,7,Decreasing,3
1301,2023-08-04,Premium,2023-08-19,60,82.9,Mobile,25-34,Japan,Romance,5,2,Stable,2
1302,2023-05-13,Premium,2023-05-29,38,34.8,Tablet,35-44,USA,Romance,3,5,Stable,0
1303,2023-06-12,Premium,2023-07-05,93,127.1,Mobile,45-54,Spain,Action,3,4,Stable,3
1304,2023-04-09,Premium,2023-04-23,23,22.2,Tablet,25-34,USA,Drama,2,8,Decreasing,1
1305,2023-05-30,Premium,2023-06-14,49,59.0,Mobile,18-24,USA,Action,1,8,Increasing,1
1306,2023-05-20,Premium,2023-06-19,120,163.8,Smart TV,25-34,France,Drama,5,3,Increasing,4
1307,2023-04-16,Free,,53,54.6,Smart TV,35-44,Japan,Drama,4,0,Decreasing,1
1308,2023-04-30,Premium,2023-05-06,66,94.7,Tablet,65+,Brazil,Sci-Fi,0,7,Stable,3
1309,2023-06-25,Free,,76,90.2,Smart TV,18-24,Spain,Action,5,0,Stable,2
1310,2023-07-02,Premium,2023-07-11,62,65.2,Mobile,25-34,Italy,Action,2,5,Stable,1
1311,2023-05-27,Premium,2023-06-01,17,23.7,Tablet,35-44,France,Sci-Fi,5,2,Stable,0
1312,2023-05-30,Free,,55,62.6,Desktop,18-24,Germany,Drama,0,0,Stable,0
1313,2023-05-30,Free,,82,101.5,Desktop,18-24,Germany,Romance,0,10,Increasing,3
1314,2023-07-04,Free,,124,154.0,Smart TV,25-34,Spain,Comedy,1,0,Stable,5
1315,2023-09-25,Premium,2023-09-29,54,88.9,Desktop,65+,UK,Documentary,5,2,Increasing,1
1316,2023-07-16,Premium,2023-08-13,22,22.5,Tablet,35-44,UK,Romance,0,9,Stable,0
1317,2023-09-05,Free,,89,107.4,Smart TV,55-64,UK,Comedy,1,9,Decreasing,2
1318,2023-09-08,Premium,2023-09-29,39,57.0,Mobile,35-44,Brazil,Documentary,5,2,Stable,0
1319,2023-06-16,Premium,2023-07-15,30,42.2,Desktop,45-54,Australia,Romance,0,7,Increasing,0
1320,2023-08-25,Premium,2023-09-13,84,121.7,Smart TV,18-24,Germany,Romance,2,7,Stable,3
1321,2023-05-21,Free,,111,138.9,Desktop,55-64,Spain,Action,0,2,Increasing,4
1322,2023-09-26,Free,,80,83.0,Desktop,65+,Japan,Sci-Fi,5,4,Increasing,2
1323,2023-05-06,Premium,2023-06-03,13,5.9,Mobile,55-64,USA,Documentary,0,9,Decreasing,0
1324,2023-06-03,Premium,2023-06-22,84,105.6,Smart TV,18-24,Brazil,Action,2,5,Increasing,4
1325,2023-04-25,Premium,2023-05-01,41,53.0,Desktop,55-64,UK,Sci-Fi,2,5,Increasing,1
1326,2023-07-07,Free,,95,113.8,Desktop,35-44,Germany,Action,5,0,Stable,4
1327,2023-07-12,Premium,2023-07-19,15,13.2,Desktop,45-54,France,Comedy,2,8,Increasing,0
1328,2023-08-15,Premium,2023-08-22,114,115.4,Smart TV,18-24,UK,Comedy,3,5,Increasing,5
1329,2023-08-31,Free,,10,20.6,Mobile,25-34,USA,Documentary,1,2,Increasing,0
1330,2023-07-31,Premium,2023-08-02,24,37.9,Mobile,45-54,Brazil,Drama,4,6,Stable,0
1331,2023-06-24,Premium,2023-06-26,65,96.0,Tablet,45-54,Spain,Documentary,0,10,Increasing,2
1332,2023-06-28,Premium,2023-07-05,121,158.1,Mobile,45-54,Germany,Action,2,5,Increasing,5
1333,2023-09-12,Premium,2023-09-22,81,106.4,Mobile,25-34,France,Sci-Fi,4,4,Decreasing,1
1334,2023-07-15,Premium,2023-07-29,49,66.1,Mobile,65+,Canada,Documentary,3,4,Stable,0
1335,2023-07-10,Premium,2023-07-23,102,165.1,Smart TV,45-54,Spain,Sci-Fi,4,6,Decreasing,3
1336,2023-05-12,Premium,2023-06-04,108,94.6,Mobile,65+,Australia,Sci-Fi,5,5,Increasing,3
1337,2023-09-29,Free,,83,128.1,Smart TV,25-34,Canada,Sci-Fi,5,1,Stable,1
1338,2023-07-04,Premium,2023-08-02,75,113.6,Mobile,65+,Spain,Sci-Fi,0,9,Increasing,2
1339,2023-05-26,Free,,163,201.9,Smart TV,45-54,Brazil,Romance,1,3,Increasing,3
1340,2023-05-21,Premium,2023-05-27,89,120.2,Tablet,55-64,Australia,Drama,5,5,Decreasing,3
1341,2023-09-26,Free,,41,44.3,Tablet,45-54,Spain,Drama,4,0,Stable,0
1342,2023-09-11,Premium,2023-09-20,91,115.5,Smart TV,35-44,Spain,Romance,4,3,Decreasing,1
1343,2023-05-08,Free,,11,9.9,Tablet,55-64,Japan,Sci-Fi,5,0,Increasing,0
1344,2023-08-21,Free,,98,125.0,Desktop,35-44,Australia,Documentary,0,10,Decreasing,3
1345,2023-04-11,Premium,2023-04-29,31,29.6,Tablet,18-24,Spain,Romance,4,5,Stable,1
1346,2023-04-18,Premium,2023-04-28,46,45.8,Desktop,65+,Italy,Documentary,4,3,Stable,1
1347,2023-04-28,Premium,2023-05-02,43,60.7,Smart TV,45-54,Japan,Action,4,5,Stable,0
1348,2023-09-29,Free,,15,26.8,Desktop,45-54,Spain,Drama,0,6,Stable,0
1349,2023-08-09,Premium,2023-09-08,43,51.1,Tablet,18-24,Australia,Action,3,4,Decreasing,1
1350,2023-06-21,Premium,2023-06-29,98,136.1,Desktop,35-44,Australia,Drama,5,3,Increasing,3
1351,2023-07-22,Premium,2023-08-06,38,52.7,Mobile,65+,Spain,Comedy,4,5,Decreasing,0
1352,2023-05-10,Premium,2023-05-29,94,122.9,Tablet,65+,USA,Documentary,5,5,Decreasing,2
1353,2023-06-14,Premium,2023-06-28,59,55.5,Tablet,45-54,Japan,Romance,0,10,Decreasing,1
1354,2023-06-11,Premium,2023-07-01,41,61.2,Smart TV,35-44,Italy,Comedy,0,7,Increasing,0
1355,2023-05-18,Premium,2023-06-13,121,136.7,Smart TV,45-54,Brazil,Sci-Fi,0,9,Increasing,3
1356,2023-04-24,Free,,62,79.9,Tablet,45-54,France,Action,2,0,Stable,1
1357,2023-04-21,Premium,2023-04-27,59,66.7,Tablet,45-54,Australia,Comedy,3,6,Stable,2
1358,2023-06-13,Premium,2023-06-16,97,153.9,Desktop,18-24,Canada,Drama,4,5,Decreasing,1
1359,2023-09-12,Premium,2023-09-24,84,91.0,Mobile,18-24,USA,Action,1,6,Stable,1
1360,2023-06-22,Premium,2023-06-25,18,21.6,Mobile,55-64,Australia,Documentary,0,8,Stable,0
1361,2023-06-14,Premium,2023-06-24,94,135.3,Smart TV,55-64,USA,Documentary,1,7,Decreasing,1
1362,2023-07-18,Premium,2023-07-23,117,146.7,Tablet,45-54,Canada,Action,5,5,Decreasing,1
1363,2023-09-02,Premium,2023-09-05,63,70.1,Tablet,45-54,Canada,Drama,0,7,Stable,1
1364,2023-04-17,Premium,2023-04-25,10,14.3,Desktop,45-54,USA,Documentary,5,4,Increasing,0
1365,2023-08-22,Premium,2023-08-23,107,113.3,Tablet,55-64,Spain,Comedy,5,4,Stable,2
1366,2023-07-04,Premium,2023-07-13,142,170.1,Desktop,25-34,France,Comedy,1,8,Increasing,1
1367,2023-09-15,Premium,2023-09-28,68,57.7,Desktop,55-64,Japan,Comedy,2,8,Decreasing,2
1368,2023-04-21,Premium,2023-04-28,135,200.2,Smart TV,45-54,USA,Comedy,1,7,Increasing,3
1369,2023-05-24,Free,,129,127.6,Desktop,65+,USA,Romance,1,5,Increasing,5
1370,2023-06-05,Free,,73,85.4,Desktop,35-44,UK,Sci-Fi,1,0,Increasing,1
1371,2023-06-19,Free,,60,72.7,Desktop,18-24,Italy,Sci-Fi,5,0,Decreasing,1
1372,2023-08-14,Premium,2023-09-12,58,75.1,Desktop,45-54,Australia,Sci-Fi,3,6,Stable,1
1373,2023-06-16,Premium,2023-06-23,92,114.8,Smart TV,25-34,Brazil,Documentary,1,6,Stable,1
1374,2023-08-14,Premium,2023-08-22,109,141.1,Smart TV,65+,France,Romance,5,5,Increasing,2
1375,2023-06-24,Premium,2023-07-06,150,222.1,Smart TV,55-64,Spain,Comedy,4,6,Increasing,1
1376,2023-09-28,Free,,65,91.0,Smart TV,55-64,France,Documentary,0,8,Decreasing,1
1377,2023-08-02,Free,,114,133.2,Desktop,35-44,France,Drama,1,9,Decreasing,5
1378,2023-07-02,Premium,2023-07-26,130,175.7,Tablet,25-34,Australia,Drama,0,8,Increasing,6
1379,2023-05-13,Free,,31,58.9,Tablet,55-64,Germany,Drama,2,4,Increasing,0
1380,2023-06-17,Premium,2023-07-10,133,139.4,Smart TV,45-54,USA,Sci-Fi,1,6,Increasing,4
1381,2023-09-22,Premium,2023-09-24,73,62.3,Desktop,45-54,Italy,Comedy,3,6,Decreasing,3
1382,2023-09-29,Free,,45,48.9,Tablet,35-44,Japan,Romance,2,2,Decreasing,1
1383,2023-09-02,Premium,2023-09-08,107,115.9,Desktop,18-24,Brazil,Drama,0,7,Increasing,2
1384,2023-07-17,Premium,2023-08-02,20,9.1,Mobile,35-44,UK,Sci-Fi,2,6,Decreasing,0
1385,2023-05-27,Premium,2023-06-18,61,67.4,Tablet,45-54,UK,Action,3,4,Stable,2
1386,2023-08-06,Premium,2023-08-28,95,132.9,Smart TV,18-24,Japan,Sci-Fi,5,2,Decreasing,2
1387,2023-09-18,Free,,25,33.7,Desktop,18-24,Italy,Romance,5,4,Increasing,0
1388,2023-07-22,Premium,2023-08-02,115,159.4,Tablet,55-64,Spain,Drama,4,5,Stable,4
1389,2023-06-29,Premium,2023-07-28,106,154.7,Smart TV,65+,Spain,Sci-Fi,1,6,Increasing,2
1390,2023-07-25,Premium,2023-08-01,107,114.9,Mobile,25-34,Germany,Action,3,5,Decreasing,1
1391,2023-04-04,Premium,2023-04-15,155,166.8,Smart TV,35-44,Italy,Sci-Fi,1,7,Increasing,6
1392,2023-06-12,Premium,2023-06-24,111,121.3,Tablet,55-64,Canada,Comedy,1,6,Increasing,3
1393,2023-07-11,Premium,2023-08-07,16,18.8,Mobile,25-34,Australia,Sci-Fi,0,10,Stable,0
1394,2023-06-30,Premium,2023-07-19,126,98.5,Mobile,65+,UK,Romance,3,7,Increasing,3
1395,2023-07-28,Premium,2023-08-04,101,133.9,Desktop,25-34,Brazil,Comedy,3,6,Decreasing,3
1396,2023-05-24,Premium,2023-06-15,56,69.2,Desktop,18-24,USA,Drama,0,10,Stable,1
1397,2023-07-25,Premium,2023-08-11,40,38.9,Desktop,55-64,Canada,Comedy,1,8,Decreasing,1
1398,2023-06-24,Premium,2023-06-27,109,107.7,Mobile,18-24,Italy,Comedy,4,4,Increasing,2
1399,2023-04-28,Premium,2023-05-17,24,28.7,Mobile,55-64,Italy,Action,5,2,Decreasing,1
1400,2023-06-26,Premium,2023-07-01,19,27.4,Tablet,35-44,Australia,Sci-Fi,1,6,Decreasing,0
1401,2023-09-09,Premium,2023-09-26,31,36.5,Mobile,35-44,Brazil,Drama,1,8,Stable,0
1402,2023-04-20,Premium,2023-05-16,16,30.5,Smart TV,18-24,UK,Sci-Fi,3,5,Decreasing,0
1403,2023-05-11,Premium,2023-05-26,137,188.2,Smart TV,65+,Germany,Documentary,2,7,Increasing,6
1404,2023-08-13,Premium,2023-08-14,84,121.6,Desktop,55-64,USA,Sci-Fi,4,6,Increasing,3
1405,2023-06-12,Premium,2023-06-29,83,78.4,Mobile,45-54,Spain,Romance,5,2,Decreasing,1
1406,2023-08-05,Premium,2023-08-23,99,112.9,Mobile,55-64,UK,Documentary,0,7,Increasing,2
1407,2023-05-07,Premium,2023-05-31,72,101.4,Tablet,65+,Brazil,Comedy,3,4,Increasing,2
1408,2023-09-05,Free,,25,18.0,Mobile,18-24,UK,Sci-Fi,0,4,Increasing,1
1409,2023-05-12,Premium,2023-05-27,66,86.1,Smart TV,65+,UK,Comedy,4,5,Stable,3
1410,2023-05-08,Premium,2023-05-13,45,66.8,Desktop,25-34,Brazil,Sci-Fi,5,2,Stable,1
1411,2023-07-07,Premium,2023-07-17,67,85.3,Mobile,18-24,Canada,Action,5,2,Decreasing,3
1412,2023-05-02,Premium,2023-05-30,75,119.3,Smart TV,55-64,Brazil,Drama,3,5,Decreasing,1
1413,2023-07-05,Premium,2023-08-01,106,131.3,Mobile,25-34,Brazil,Drama,2,6,Increasing,4
1414,2023-05-04,Premium,2023-05-11,178,232.7,Smart TV,35-44,USA,Action,3,5,Increasing,4
1415,2023-04-06,Premium,2023-05-04,108,125.9,Mobile,25-34,UK,Documentary,0,7,Increasing,5
1416,2023-04-16,Premium,2023-05-09,128,174.8,Tablet,35-44,Australia,Sci-Fi,5,3,Increasing,5
1417,2023-08-25,Premium,2023-09-16,97,150.9,Mobile,65+,Japan,Documentary,0,9,Increasing,2
1418,2023-05-24,Premium,2023-06-11,85,124.1,Tablet,45-54,USA,Drama,5,3,Stable,3
1419,2023-04-26,Premium,2023-05-11,37,48.6,Tablet,45-54,France,Drama,0,9,Stable,1
1420,2023-09-25,Premium,2023-09-30,84,92.9,Desktop,45-54,UK,Documentary,2,6,Stable,1
1421,2023-08-27,Free,,29,41.9,Tablet,45-54,Japan,Comedy,2,0,Increasing,0
1422,2023-09-07,Premium,2023-09-15,103,85.7,Mobile,18-24,UK,Drama,2,8,Stable,4
1423,2023-08-01,Premium,2023-08-11,43,54.4,Desktop,65+,France,Action,0,9,Stable,1
1424,2023-06-13,Premium,2023-07-13,74,78.3,Tablet,18-24,Australia,Sci-Fi,2,5,Stable,2
1425,2023-09-20,Premium,2023-09-21,63,75.5,Desktop,45-54,Australia,Comedy,0,10,Increasing,1
1426,2023-04-08,Premium,2023-04-11,69,61.3,Smart TV,45-54,France,Documentary,2,7,Decreasing,2
1427,2023-05-12,Premium,2023-05-14,16,28.0,Tablet,45-54,Spain,Action,5,5,Stable,0
1428,2023-07-19,Premium,2023-08-17,60,87.0,Mobile,65+,Spain,Comedy,3,5,Stable,1
1429,2023-08-15,Premium,2023-09-08,26,34.8,Tablet,55-64,USA,Sci-Fi,5,2,Decreasing,0
1430,2023-08-04,Premium,2023-08-16,75,82.1,Mobile,35-44,Japan,Documentary,0,7,Stable,3
1431,2023-06-15,Premium,2023-06-24,17,27.4,Mobile,45-54,Canada,Sci-Fi,2,8,Decreasing,0
1432,2023-07-26,Free,,6,8.6,Desktop,55-64,Italy,Documentary,3,3,Stable,0
1433,2023-07-02,Premium,2023-07-28,86,112.0,Desktop,18-24,Brazil,Romance,4,5,Stable,3
1434,2023-05-26,Free,,17,13.2,Mobile,18-24,Spain,Documentary,3,1,Increasing,0
1435,2023-08-20,Premium,2023-08-25,113,131.1,Smart TV,65+,Australia,Action,1,9,Decreasing,2
1436,2023-07-21,Premium,2023-08-17,59,73.7,Tablet,45-54,Italy,Documentary,4,6,Increasing,2
1437,2023-09-23,Premium,2023-09-30,75,73.0,Tablet,18-24,Spain,Documentary,1,8,Increasing,1
1438,2023-09-25,Free,,75,89.3,Desktop,35-44,Australia,Action,3,0,Stable,2
1439,2023-09-28,Premium,2023-09-30,40,51.5,Tablet,55-64,Japan,Romance,2,8,Decreasing,0
1440,2023-08-26,Premium,2023-09-24,104,125.8,Desktop,35-44,Germany,Action,4,3,Increasing,2
1441,2023-05-06,Free,,86,108.4,Smart TV,18-24,France,Comedy,1,5,Increasing,2
1442,2023-08-16,Premium,2023-09-04,107,114.0,Desktop,35-44,France,Comedy,4,3,Decreasing,5
1443,2023-06-04,Premium,2023-07-04,28,39.2,Tablet,55-64,France,Romance,4,6,Stable,1
1444,2023-04-14,Free,,14,16.8,Tablet,45-54,Japan,Comedy,5,5,Increasing,0
1445,2023-05-31,Premium,2023-06-18,100,150.1,Desktop,45-54,USA,Romance,4,4,Increasing,1
1446,2023-04-30,Free,,69,84.4,Smart TV,18-24,Italy,Comedy,1,2,Stable,1
1447,2023-07-09,Premium,2023-07-14,154,152.0,Desktop,35-44,Spain,Drama,1,6,Increasing,6
1448,2023-09-11,Premium,2023-09-21,66,69.3,Smart TV,55-64,Australia,Action,3,7,Increasing,0
1449,2023-09-05,Premium,2023-09-11,28,36.2,Desktop,55-64,Brazil,Drama,0,8,Increasing,0
1450,2023-04-27,Premium,2023-05-07,5,5.7,Desktop,55-64,Italy,Documentary,0,7,Decreasing,0
1451,2023-06-01,Premium,2023-06-28,15,3.3,Mobile,55-64,France,Sci-Fi,5,2,Decreasing,0
1452,2023-09-10,Premium,2023-09-13,90,74.7,Mobile,45-54,Brazil,Romance,3,5,Increasing,3
1453,2023-05-10,Free,,77,108.9,Desktop,25-34,France,Drama,1,8,Stable,2
1454,2023-09-02,Premium,2023-09-05,48,46.3,Mobile,35-44,UK,Sci-Fi,5,5,Decreasing,1
1455,2023-06-04,Premium,2023-06-20,10,13.9,Desktop,35-44,Canada,Sci-Fi,3,5,Increasing,0
1456,2023-08-15,Premium,2023-08-21,68,76.8,Mobile,45-54,Spain,Comedy,1,7,Stable,1
1457,2023-04-06,Premium,2023-04-14,43,46.0,Mobile,35-44,Australia,Documentary,4,5,Decreasing,0
1458,2023-08-31,Free,,66,52.8,Mobile,35-44,Canada,Romance,2,0,Stable,3
1459,2023-09-14,Free,,64,74.1,Tablet,65+,Italy,Documentary,1,0,Decreasing,2
1460,2023-06-03,Premium,2023-06-06,57,79.6,Desktop,65+,USA,Comedy,5,5,Increasing,0
1461,2023-08-14,Premium,2023-08-17,15,22.2,Tablet,35-44,UK,Comedy,5,4,Increasing,0
1462,2023-05-01,Free,,25,35.9,Mobile,65+,Italy,Drama,2,0,Stable,1
1463,2023-08-05,Premium,2023-09-03,46,53.4,Tablet,18-24,Japan,Action,0,8,Increasing,0
1464,2023-05-22,Free,,66,68.2,Smart TV,35-44,Italy,Action,4,2,Increasing,1
1465,2023-04-16,Free,,59,70.5,Smart TV,55-64,Germany,Comedy,1,9,Stable,1
1466,2023-09-04,Free,,98,76.7,Mobile,35-44,UK,Action,2,0,Stable,2
1467,2023-07-14,Free,,2,13.9,Mobile,55-64,Japan,Romance,0,6,Decreasing,0
1468,2023-08-20,Premium,2023-08-28,122,148.9,Desktop,35-44,Italy,Comedy,3,5,Increasing,2
1469,2023-05-03,Premium,2023-05-08,84,91.3,Smart TV,55-64,Japan,Documentary,5,2,Decreasing,3
1470,2023-09-14,Free,,58,59.8,Smart TV,55-64,Spain,Sci-Fi,1,0,Decreasing,1
1471,2023-09-05,Premium,2023-09-16,108,111.6,Tablet,65+,Spain,Comedy,4,6,Decreasing,1
1472,2023-04-10,Premium,2023-04-12,32,43.2,Mobile,18-24,Germany,Comedy,5,4,Increasing,1
1473,2023-07-16,Premium,2023-08-02,28,32.4,Desktop,18-24,Germany,Romance,5,3,Decreasing,0
1474,2023-09-22,Premium,2023-09-30,53,46.5,Smart TV,55-64,France,Drama,1,8,Increasing,0
1475,2023-06-30,Free,,16,20.3,Tablet,35-44,France,Comedy,3,4,Stable,0
1476,2023-08-01,Premium,2023-08-18,105,135.6,Smart TV,65+,Brazil,Comedy,4,4,Decreasing,3
1477,2023-08-18,Free,,81,92.1,Smart TV,45-54,USA,Documentary,0,10,Stable,4
1478,2023-09-17,Free,,44,58.6,Tablet,35-44,Germany,Romance,1,0,Increasing,1
1479,2023-07-05,Premium,2023-07-11,40,42.1,Tablet,25-34,Germany,Comedy,2,8,Increasing,1
1480,2023-08-09,Premium,2023-09-06,65,73.7,Smart TV,25-34,UK,Documentary,2,7,Decreasing,1
1481,2023-09-29,Premium,2023-09-30,90,116.1,Desktop,25-34,Spain,Sci-Fi,4,6,Increasing,2
1482,2023-06-28,Premium,2023-07-26,98,131.4,Smart TV,35-44,Canada,Sci-Fi,0,9,Stable,3
1483,2023-05-25,Premium,2023-06-13,40,49.4,Tablet,35-44,UK,Romance,5,2,Increasing,1
1484,2023-07-07,Free,,13,18.6,Mobile,45-54,USA,Drama,5,0,Increasing,0
1485,2023-07-11,Premium,2023-08-03,65,65.3,Tablet,18-24,Japan,Documentary,3,6,Increasing,2
1486,2023-06-09,Premium,2023-07-08,73,87.4,Smart TV,35-44,Italy,Drama,2,7,Decreasing,2
1487,2023-06-24,Premium,2023-07-19,121,151.2,Smart TV,65+,UK,Drama,2,6,Decreasing,4
1488,2023-06-05,Premium,2023-07-05,43,42.6,Mobile,55-64,Brazil,Documentary,3,6,Increasing,2
1489,2023-07-03,Premium,2023-07-24,32,45.2,Mobile,65+,France,Sci-Fi,0,9,Stable,0
1490,2023-08-06,Premium,2023-08-10,41,37.3,Desktop,45-54,Spain,Romance,3,7,Stable,1
1491,2023-06-28,Premium,2023-07-06,32,54.3,Smart TV,45-54,Spain,Drama,4,6,Decreasing,0
1492,2023-06-28,Premium,2023-07-07,47,44.6,Desktop,35-44,Brazil,Comedy,1,9,Stable,2
1493,2023-08-22,Free,,17,20.3,Desktop,45-54,Japan,Documentary,2,8,Stable,0
1494,2023-06-15,Premium,2023-07-05,20,28.3,Desktop,55-64,Germany,Sci-Fi,2,8,Increasing,0
1495,2023-06-08,Premium,2023-07-05,112,166.8,Tablet,18-24,UK,Sci-Fi,2,6,Increasing,3
1496,2023-07-08,Premium,2023-07-18,158,173.0,Desktop,35-44,Germany,Drama,3,7,Increasing,5
1497,2023-09-12,Free,,21,36.2,Mobile,55-64,Japan,Romance,4,0,Decreasing,0
1498,2023-06-05,Free,,78,79.7,Tablet,45-54,France,Comedy,4,0,Stable,1
1499,2023-08-19,Premium,2023-09-12,24,35.9,Desktop,18-24,Australia,Comedy,3,6,Increasing,1
1500,2023-06-05,Premium,2023-06-23,50,42.9,Desktop,35-44,Japan,Romance,4,3,Increasing,1
1501,2023-09-25,Premium,2023-09-29,97,167.0,Smart TV,25-34,France,Drama,5,5,Stable,1
1502,2023-07-11,Premium,2023-08-08,63,92.8,Smart TV,18-24,USA,Drama,1,9,Increasing,2
1503,2023-09-25,Premium,2023-09-27,45,81.5,Tablet,25-34,Italy,Action,4,4,Increasing,0
1504,2023-08-29,Premium,2023-09-12,15,22.3,Mobile,18-24,Brazil,Documentary,0,10,Stable,0
1505,2023-08-31,Premium,2023-09-28,131,154.0,Smart TV,35-44,Germany,Documentary,2,5,Decreasing,4
1506,2023-05-14,Premium,2023-05-17,44,61.6,Tablet,55-64,Canada,Romance,2,8,Increasing,1
1507,2023-08-26,Premium,2023-09-15,35,50.1,Desktop,25-34,Spain,Romance,5,3,Stable,1
1508,2023-08-30,Premium,2023-09-17,56,83.8,Desktop,25-34,USA,Comedy,2,8,Stable,1
1509,2023-09-23,Premium,2023-09-28,56,75.2,Smart TV,55-64,Italy,Comedy,2,8,Increasing,2
1510,2023-05-09,Free,,63,75.0,Mobile,65+,Italy,Action,0,3,Stable,2
1511,2023-04-11,Premium,2023-05-10,38,43.3,Tablet,35-44,Spain,Sci-Fi,1,8,Increasing,1
1512,2023-08-10,Free,,22,22.9,Desktop,18-24,France,Action,1,4,Decreasing,0
1513,2023-04-11,Premium,2023-04-18,33,39.1,Desktop,35-44,Spain,Action,2,6,Stable,0
